text,rating,date,pred_label,p_positive,p_negative
Хорошо выглядеть. Звук не слышен чётко. Звучит как-то шумно.,2,2025-06-28,positive,0.9584521651268005,0.00169393012765795
,3,2025-06-28,neutral,0.01538639236241579,0.25866207480430603
"Звук хороший. Теряют связь, находясь в одном помещении , кейс не держит заряд ( 1 раз можно севшие наушники перезарядить в нем только)",3,2025-06-28,neutral,0.1528741419315338,0.04613770544528961
"Включила, все работает, отличный звук",5,2025-06-28,positive,0.9963359832763672,0.0017288312083110213
Единственый минус это он не правильно зарядку показывает а с вас остольное на высшем уровне,5,2025-06-27,neutral,0.10299350321292877,0.13323494791984558
"Хороший звук, как оригинал, пришли быстро всем довольна",5,2025-06-27,positive,0.9948794841766357,0.0011886979918926954
Хорошие наушники,5,2025-06-27,positive,0.9946803450584412,0.001436683814972639
Хороший товар,5,2025-06-27,positive,0.9525895118713379,0.00208195555023849
"Второй раз беру эти наушники (одни потерял) и как всегда всё отлично, звук очень чистый, зарядку долго держат, продавца советую. Всё",5,2025-06-27,positive,0.9959747195243835,0.0016050379490479827
,3,2025-06-27,neutral,0.01538639236241579,0.25866207480430603
Наушники бомба.качество супер.советую продавца.,5,2025-06-27,positive,0.9968330264091492,0.001852537738159299
"Сами по себе наушники очень громкие, звук в них качественный, максимально схожи с оригиналом, приятная цена, коробка также максимально похожа на оригинальную, наушники пришли в целости и сохранности, также в коробке от наушников лежат все инструкции, точно также как у оригинала. Рекомендую товар к покупке!!!. большое спасибо продавцу, за прекрасный товар, наушники не отличить от оригинала, хорошая комплектация, чехол в подарок, есть инструкция, всё хорошо запакована, наушники пришли заряженные!. ￼минусов нету",5,2025-06-27,positive,0.9915270209312439,0.002261008834466338
Советую магазин и этот товар,5,2025-06-26,positive,0.5726487040519714,0.09351721405982971
Кайфовые! Мне очень нравятся,5,2025-06-26,positive,0.9935259819030762,0.0013455518055707216
очень хоршии наушники,5,2025-06-26,positive,0.8121294975280762,0.005224777851253748
Через 1.5 месяца использования сдомались. Звук изначально был очень плохой не рекомендую,1,2025-06-26,negative,0.0005833394825458527,0.9486707448959351
"Нормальные наушники, за эти деньги просто отличные!) естественно шумодав и фишки настоящих airpods 4 никаких нету) надеюсь люди это понимают😂
О главном, хорошо играют, подключились без проблем, анимация как у оригинала, батарейки держат, беспроводная зарядка работает, микрофоны работают🙂 в общем за эту сумму идеально! Детям самое то, потому что теряют они их также просто, как оригинальные😂. Цена",5,2025-06-26,positive,0.9964224696159363,0.0017909102607518435
"Послушала музыку один день,наушники сели,зарядила и больше не работают,нажимаю на кнопку горит красным,ни на что не реагируют",1,2025-06-26,negative,0.016989583149552345,0.609548807144165
"Звук, материал, оригинальная анимация",5,2025-06-26,positive,0.9595540761947632,0.002368429908528924
"Очень хорошие наушники, звук как у оригинала !. звук. никаких минусов",5,2025-06-26,positive,0.9963950514793396,0.0014349325792863965
"Отличный звук, покупаю не в первый раз, рекомендую 👍. Всё супер",5,2025-06-26,positive,0.9960036873817444,0.0025474175345152617
"Отличные наушники, спасибо большое 👍",5,2025-06-26,positive,0.9958743453025818,0.0022356221452355385
"Отличные наушники, всем советую. Качество очень лучшее. 👍",5,2025-06-26,positive,0.9963812828063965,0.002082686871290207
Пришло два разных наушника в одном кейсе брак. Два разных наушника в одном кейсе,1,2025-06-25,negative,0.0004953275201842189,0.9718542098999023
Купил сегодня 3 часа воспользовался и зардяка села поставил на зардяку Не заряжается !! Либо попался бракованный либо отзывы фальшивые,1,2025-06-25,negative,0.001997186802327633,0.9699781537055969
"амбюшюр не вытащить , звук плохой. ничего. звук плохой",1,2025-06-25,negative,0.000492389255668968,0.9864169359207153
"Пришло быстро. Удобные. Работают отлично, подключаются быстро. —",5,2025-06-25,positive,0.9972577691078186,0.0011209137737751007
,5,2025-06-25,neutral,0.01538639236241579,0.25866207480430603
,1,2025-06-25,neutral,0.01538639236241579,0.25866207480430603
,1,2025-06-25,neutral,0.01538639236241579,0.25866207480430603
"Пришли в идеальном состоянии,",5,2025-06-25,positive,0.994253933429718,0.0014272016705945134
"наушники просто отпад. Слушаю и кайфую от такого звука. Подключились очень быстро, как в оригинале. Всем советую!",5,2025-06-25,positive,0.9962365031242371,0.0016352826496586204
"всё хорошо упакованно , хороший звук. Но сидят в ушах ужасно",5,2025-06-24,neutral,0.29884037375450134,0.02250773459672928
звук хороший. нет анимаций как заявленно в карточке товара и нет функций шумоподавления,4,2025-06-24,neutral,0.0792977586388588,0.07334441691637039
,1,2025-06-24,neutral,0.01538639236241579,0.25866207480430603
"Хорошие наушники, звук отличный, держат заряд долго, быстро заряжаются.",5,2025-06-24,positive,0.9963461756706238,0.0017203688621520996
очень хорошие наушники,5,2025-06-24,positive,0.9952898025512695,0.001424177666194737
"Уже как несколько раз покупаю у них товары,все товары работают замечательно,всем советую еще раз!",5,2025-06-24,positive,0.9951230883598328,0.0023606575559824705
Все,5,2025-06-24,positive,0.9767741560935974,0.005201766733080149
,1,2025-06-24,neutral,0.01538639236241579,0.25866207480430603
"Чудесные наушники ,мне очент понравились 🥰🥰🥰",5,2025-06-24,positive,0.9962742328643799,0.0021718551870435476
Прошел месяц проблем не обнаружил все хорошо заряд держит долго,5,2025-06-24,neutral,0.1487300843000412,0.04742106422781944
Для XR подошли. Всё отлично.,5,2025-06-24,positive,0.9968066215515137,0.000853483856189996
Очень классно,5,2025-06-24,positive,0.993391752243042,0.002242092043161392
Небольшая поправка. Провод нашелся. 👍🏼👍🏼,5,2025-06-24,neutral,0.1945202499628067,0.013117322698235512
,3,2025-06-24,neutral,0.01538639236241579,0.25866207480430603
Супер,5,2025-06-24,positive,0.996234118938446,0.0019084727391600609
Довольна покупкой!!!!. Звук отличный!Упаковка порадовала),5,2025-06-24,positive,0.9970235228538513,0.0015154957072809339
"пользуюсь 8 месяцев. всё утраивает. только выбешивает иногда, когда от касания волос или непонятно от чего наушники сами ставят музыку на паузу.",5,2025-06-23,positive,0.963586688041687,0.00363131333142519
"отличный товар, довольна покупкой 🥰",5,2025-06-23,positive,0.996056318283081,0.001977710984647274
очень крутые наушники,5,2025-06-23,positive,0.9960646033287048,0.00168430560734123
хорошие наушники 🥹,5,2025-06-23,positive,0.9960836172103882,0.0014285850338637829
"отдельное благодарность за чехол, приятный бонус). качество звука",5,2025-06-23,positive,0.9950062036514282,0.0014062923146411777
"Идеальный звук,рекомендую",5,2025-06-23,positive,0.994862973690033,0.0026801268104463816
"Спасибо за обратную связь, удачных продаж 👍🏻 обязательно вернемся к вам еще",5,2025-06-23,positive,0.9946190118789673,0.0027075030375272036
"Даже в дождь, наушники выполняют свою функцию",5,2025-06-23,positive,0.8397006392478943,0.01786970905959606
"Отзыв спустя месяц использования. Звук у наушников качественный и очень хороший, бассы приятные, сбалансированный, с частотами тоже все в порядке, шумоподавление работает, заряд держат нормально, в локаторе отображаются. В подарок положили чехол к кейсу. Комплектация",5,2025-06-23,positive,0.9973190426826477,0.001230364665389061
"Наушники превзошли ожидания по качеству звука. Не отключаются, все работает исправно",5,2025-06-23,positive,0.988223671913147,0.002296949503943324
"Шикарный звук наушников не оставит вас равнодушными, я ожидал что угодно но я был шокирован",5,2025-06-23,positive,0.9036540389060974,0.011699862778186798
"Отличный товар,нашунки просто шик,рекомендую к покупке",5,2025-06-23,positive,0.9964976906776428,0.0020398006308823824
"Шумоподавления , нажатие на наушник меняет диапазон звука. Звук отличный",5,2025-06-22,positive,0.7293170690536499,0.013759303838014603
"Можно докинуть и купить по лучше. Басы есть но слишком много
Цена качество .",3,2025-06-22,positive,0.678939163684845,0.00762198818847537
Все отлично! Спасибо вам за быструю доставку и просто лучшие наушники!!!!👍👍👍👍🔥🔥🔥🔥🔥,5,2025-06-22,positive,0.9960442781448364,0.002548063173890114
"наушники понравились,продавца рекомендую",5,2025-06-22,positive,0.9964467883110046,0.0015309784794226289
"Служба поддержки работает замечательно! Была проблема, но все быстро решилось! Огромное спасибо за понимание и такое отношение к клиентам ❤️💥",5,2025-06-22,positive,0.9964608550071716,0.0016057571629062295
,1,2025-06-22,neutral,0.01538639236241579,0.25866207480430603
"к покупке советую, тем более за такую приятную цену. -пришли в идеальном состоянии, коробка не мятая;
-чехол для наушников присутствует;
-удобство: до этого были наушники по типу вторых аирподсов, третьи также удобно лежат в ухе как прошлые;
-выглядят очень красиво и минималистично. -функция с сенсорным управлением остановки и переключения музыки прекрасно работает только на оевом наушнике, на правом через раз",5,2025-06-21,positive,0.9968101382255554,0.0009196606697514653
"Наушники самые ужасные которые я когда либо заказывала, в ушах не держутся от слово совсем",1,2025-06-21,negative,0.00926399976015091,0.7259455323219299
цена. лагают,4,2025-06-21,negative,0.011779367923736572,0.49460625648498535
"качественно сделан товар, все устроило. Прекрасный звук.",5,2025-06-21,positive,0.996823787689209,0.0012201667996123433
"Спасибо прадовцу за качество. Рекомендую!. Идеальные наушники, ничем не хуже оригинала!Чёрный чехол в подарок—супер!Отлично работаю, надеюсь и дальше они будут радовать меня так же!",5,2025-06-21,positive,0.9963234663009644,0.0022780755534768105
"Качественный товар,  полностью соответствует описанию . Ребёнок счастлив.  Рекомендую",5,2025-06-20,positive,0.9962743520736694,0.0021989059168845415
Отличное качество наушников,5,2025-06-20,positive,0.9954589605331421,0.001593192107975483
"все супер, рекомендую. товар супер, нету ни скрипа ни чего, звук объемный и чистый
да еще подарок положили",5,2025-06-20,positive,0.9946699738502502,0.003486206289380789
"Думал, что оставлю достойный отзыв, поначалу всё было замечательно, но они перестали заряжаться буквально через полтора месяца использования. Не рекомендую. Ничего. Кейс от наушников умер через полтора месяца",1,2025-06-19,negative,0.0008984715677797794,0.9538343548774719
"Понравилось все, спасибо продавцу)",5,2025-06-19,positive,0.9969077706336975,0.0011379626812413335
Соответствует описанию.,5,2025-06-19,positive,0.9764330983161926,0.0033409136813133955
Хорошие наушники!,5,2025-06-19,positive,0.9959644079208374,0.0016436195001006126
Очень качественный товар.,5,2025-06-19,positive,0.9943240880966187,0.0012255467008799314
Супер! Отличное качество наушников за недорогую цену!,5,2025-06-19,positive,0.9966697096824646,0.0019094528397545218
Плохое качество или брак. Звук хорошой. Перетсали заряжятся после пару доей использования,1,2025-06-19,negative,0.0023090874310582876,0.7079182863235474
Полностью доволен товаром,5,2025-06-19,positive,0.9909871220588684,0.0013315484393388033
,2,2025-06-19,neutral,0.01538639236241579,0.25866207480430603
Мне очень нравятся,5,2025-06-19,positive,0.9926120638847351,0.002421347890049219
"Удобные, звук хороший . Чехол в подарок. Заказывла ниже версией, нет нареканий , анимация и синхронизация. В этих нет анимации, при подключении к блютузу выскакивает 2 устройства для подключения (получается 1 и 2 наушник ) подключаю оба поет один, по очередно . Пыталась переподключать. Не понятно как синхронизировать, поошарила интернет, нет на сенсорном управлении самих наушников вкл/выкл. Грустно",3,2025-06-19,neutral,0.006039839703589678,0.47026583552360535
"советую, лучший продавец, товар пришел в полноц сохранности",5,2025-06-19,positive,0.886702299118042,0.00650316197425127
Качество за такую цену ужастное,1,2025-06-19,neutral,0.004218420945107937,0.35021480917930603
"Самт наушники хорошие, но большой минус наушники по сравнению с другими версиями садятся быстрее и бокс почему-то тоже очень быстро садится, за 1 использование",2,2025-06-19,neutral,0.32398176193237305,0.014577028341591358
"встречала копии получше. норм. очень бесит что они могут отключиться просто потому что захотели, или же не подключаться совсем, а так же разряжаются просто моментально",3,2025-06-19,negative,0.006688057444989681,0.6512433290481567
Хорошо сидит в ушах,5,2025-06-19,positive,0.9140530824661255,0.003153282916173339
"Подключаются без перебоев, эстетичные, практичные, удобные",5,2025-06-19,positive,0.9963502883911133,0.0016212394693866372
Кейс показывает один заряд и каждый наушник показывает разный заряд,1,2025-06-18,negative,0.004982640501111746,0.5995513200759888
"Басс не очень, за такую же цену можно и по лучше купить. Цена. По что все нормально",4,2025-06-18,neutral,0.03722944110631943,0.03699496388435364
"Все супер, наушники отличные, звук достойный!",5,2025-06-18,positive,0.9963156580924988,0.0023220879957079887
Отлично 👍🏻. Очень приятная звук. Всё чотка,5,2025-06-18,positive,0.9969437718391418,0.001608160207979381
"За свои деньги лучший выбор, рекомендую. Наушники полностью соответствуют качеству и характеристикам. Минусов не нашел",5,2025-06-18,positive,0.9968137145042419,0.0014073012862354517
"Здравствуйте)
Впервые приобрела наушники и не ожидала такого высокого качества)))
Начнем с эстетичной коробки и как все упаковано🔥
Блок от зарядки,сам провод и сьемные вакуумки❤️❤️❤️
Благодарю за качество и клиентоориентированность 🩷
Желаем успехов и развития✨",5,2025-06-18,positive,0.9966502785682678,0.0015345629071816802
"С течением воемени я осознал, что продавцы продают действительно качественный товар, огромное спасибо и надеюсь на их дальнейшие успехи",5,2025-06-18,positive,0.8700928092002869,0.026438431814312935
Очень хорошие и качественные наушники🔥держат заряд около 3 дней при активном пользовании. Приятный бонус в виде чехла,5,2025-06-18,positive,0.9963040351867676,0.0020407328847795725
"пользуюсь ими приличное время, все в идеальном состоянии",5,2025-06-17,positive,0.9965400695800781,0.0018059916328638792
Отличные наушники все работает хорошо упакованы,5,2025-06-17,positive,0.9959715008735657,0.0019547680858522654
Отличные наушники) в восторге от покупки. Шикарный звук и чехол в подарок👍🏻,5,2025-06-17,positive,0.9969147443771362,0.0017618023557588458
"Отличные беспроводные наушники! Звук очень чистый, приятно слушать. Отдельное спасибо за чехол в комплекте — удобно хранить,а также подходит по размеру. Приятно удивлёна качеством за свои деньги. Рекомендую как отличную базу! 👍",5,2025-06-17,positive,0.9967641830444336,0.0018738844664767385
"Лучшие наушники за свои деньги, приятный звук. Шумоподавление. Все на высоте.. Звук, его качество.",5,2025-06-17,positive,0.9971514344215393,0.0013366048224270344
,2,2025-06-17,neutral,0.01538639236241579,0.25866207480430603
минусы только то что проработали меньше месяца и больше перестали заряжаться,1,2025-06-17,neutral,0.08780954778194427,0.050963446497917175
когда разговариваешь звук не чистый и не громкий. а так слушать музыку очень громкий и качественный,4,2025-06-16,neutral,0.019326595589518547,0.11306110769510269
"Продавец помог в настройке, очень ответсвенный. Звучат хорошо!!!",5,2025-06-16,positive,0.9916030764579773,0.00177204015199095
"Отличные низы,громкие👍",5,2025-06-16,positive,0.9895584583282471,0.0022040081676095724
очень хорошие наушники,5,2025-06-16,positive,0.9952898025512695,0.001424177666194737
Все четко,5,2025-06-16,positive,0.993686854839325,0.0013744790339842439
"Идеальное соотношение цены и качества, ща 1200 ₽ вполне достойные наушники. Цена=качество. За такую цену, все идеально",5,2025-06-16,positive,0.9962106943130493,0.00126335967797786
"Просто бомба пушка, это просто невероятно, 1:1 как оригинал 🤩",5,2025-06-15,positive,0.9965362548828125,0.001664058188907802
Пришло вовремя,5,2025-06-15,positive,0.6518332362174988,0.029964344576001167
"не разочаровалась в покупке этих наушников, к покупке рекомендую👍",5,2025-06-15,neutral,0.16175518929958344,0.24307192862033844
Не пожклкл что взял именно эти наушники,5,2025-06-15,negative,0.001324371318332851,0.9741997718811035
"Не советую товар вообще 500 рублей еиу цена. Ни чего. Товар китай паленый хуже китая даже, левый наушник отвалился через 2 недели пользования, шумадав вообще полная фигня эти все функции не работают от слова совсем они просто есть и не более",1,2025-06-15,negative,0.0004073074087500572,0.9922531247138977
"пользоваться можно в общем и целом). приятные на ощупь, звук чистый и громкий, микрофон кстати тоже отличный",5,2025-06-15,positive,0.9966944456100464,0.0008956725941970944
"лучший товар на рынке за свои деньги, беру не первый раз, качество на высоте!. хороший звук, отличное качество",5,2025-06-15,positive,0.9966668486595154,0.0018519251607358456
"Хорошие наушники, чехол для наушников в подарок, звук чёткий, при включении музыка, при зарядке музыка, запасные амбушюры есть.",5,2025-06-15,positive,0.9965938925743103,0.0018721658270806074
"Очень хороший звук, очень удобные. Маленькие стильные.Обажаю их.. Один не достаток, медленно заряжаеться. И вообще показывает, что нет зарядки",5,2025-06-15,positive,0.9894790053367615,0.0009982832707464695
"Какой кошмар! Я не могу вернуть наушники по браку, т.к сразу выкинула коробку, пока шла домой. Дома подключила уже. Они теряют соединение постоянно( Я даже выключила блютуз, они у меня в ушах были. И начали пиликать, туда сюда. Типа подключаются и отключаются. К чему они подключаются, раз сети нет? Перезагружала их. Ничего.Я не могу ими пользоваться увы. Очень жаль, потраченные деньги. Не 300 р все же стоят.. Все!",1,2025-06-15,negative,0.0006898081046529114,0.9938672184944153
Наушники хорошие. Звук неприятный,4,2025-06-15,positive,0.9788005948066711,0.001533650909550488
Классные работают !. Классные,5,2025-06-15,positive,0.9951294660568237,0.0027300838846713305
Немного плохой звук,3,2025-06-14,neutral,0.2692869305610657,0.007076136767864227
Отзывчивость продавца на высоте.,5,2025-06-14,positive,0.9947016835212708,0.001139637897722423
"Звук не очень, чтобы в отзывах не писали не ведитесь. Звук как из бочки. Хрип есть но только в режиме пространственного звука на айфоне. Такие же наушники есть на вб по 800-900 рублей",2,2025-06-14,neutral,0.08175560086965561,0.03407108038663864
Зарядный кабель не работает. Быстро разрядились. Шупомодовление и остальные режимы не работают. Хотя обещали пасивное шумоподовление.,3,2025-06-14,negative,0.001105161034502089,0.942844569683075
￼,5,2025-06-14,positive,0.834587037563324,0.021816417574882507
"хороший звук, удобные, вся комплектация, чехол шел в подарок. странный писк переодически при открытии кейса. написано 100% оригинал, но в оригинале такого нет",4,2025-06-14,positive,0.9893494844436646,0.0013881077757105231
"Не указан срок гарантии.. Пришли хорошо упакованные, всё целое, качество хорошее. Посмотрим как будут работать.",5,2025-06-14,neutral,0.0340721420943737,0.0586315393447876
"звук отличный, чехол хороший",5,2025-06-14,positive,0.9959251880645752,0.0012724143452942371
"Получила сегодня,все очень хорошо упаковано Подключила. Пока все отлично 👍👍👍",5,2025-06-14,positive,0.9962642788887024,0.0014755872543901205
Хорошие за свою цену. Хороший звук,5,2025-06-14,positive,0.9949240684509277,0.0012057780986651778
"Звук хороший , работает отлично. Положили чехол в подарок.",5,2025-06-14,positive,0.9972816705703735,0.0010260309791192412
Очень хорошое шумоподовление. Подключаются как оригинал. Так же их можно отслеживать в локатаре.. Когда разговариваешь через наушники тебя плохо слышно. Если их брать то только для того что бы слушать музыку.,3,2025-06-14,positive,0.9949082732200623,0.0012313287006691098
Один наушник не работает,1,2025-06-14,negative,0.01003823708742857,0.5044015049934387
все понравилось,5,2025-06-14,positive,0.9945344924926758,0.0013271820498630404
Звук хороший. Постоянно ставят видео на паузу,4,2025-06-14,neutral,0.1673460155725479,0.03431646525859833
Отличные наушники. В подарок пришел черный чехол.,5,2025-06-14,positive,0.9950610995292664,0.002127767540514469
"Честно говоря мне не удобно,когда работаешь, из 👂 выпадает",4,2025-06-14,neutral,0.006609885022044182,0.3002793490886688
Вроде нормальные наушники. Не сильно громкие,4,2025-06-14,positive,0.9889761209487915,0.0009387806057929993
"классные наушники, слушаю 24/7 в них, выгляжит как оригинал",5,2025-06-14,positive,0.9968172311782837,0.0014697614824399352
кейс очень бысто садиться сам по себе и не подключаеться телефону без зарядки,1,2025-06-14,negative,0.0017595794051885605,0.7475621104240417
"Покупала маме очень понравилась, ходит и говорит какие хорошие!!!",5,2025-06-13,positive,0.9950125813484192,0.0013032755814492702
"Хорошие наушники, своих денег стоят. Шумодав вроде работает. Звук действительно качественный. В подарок положили чехол.",5,2025-06-13,positive,0.9970801472663879,0.001114443177357316
Прям как оригинальные👍,5,2025-06-13,positive,0.9795305728912354,0.0017747742822393775
"Я довольна своей покупкой,советую",5,2025-06-13,positive,0.993022620677948,0.0018358526285737753
"Хотел бы дополнить свой первоначальный отзыв. В процессе использования меня впечатлило активное шумоподавление. Оно действительно работает, я могу полностью погрузиться в музыку, не отвлекаясь на окружающие звуки. Качество сборки также на высшем уровне. Наушники выглядят и ощущаются премиально, а материалы, из которых они сделаны, приятные на ощупь. Кроме того, функция ""Прозрачный режим"" позволяет слышать окружающий мир, когда это необходимо. Это очень удобно, когда нужно поговорить с кем-то или услышать объявления без необходимости снимать наушники. Батарея также радует: даже при активном использовании я не испытываю проблем с зарядом в течение дня. В целом, я крайне доволен своей покупкой! Данные AirPods 4 это не просто наушники, а полноценный аксессуар для комфортного прослушивания музыки и общения. Рекомендую всем, кто ищет качественные беспроводные наушники!",5,2025-06-13,positive,0.9967628717422485,0.001097994507290423
За свою цену наушники топ,5,2025-06-13,positive,0.8610137104988098,0.005669879727065563
"Стильные ,удобные. Микрофон не очень",5,2025-06-13,positive,0.895161509513855,0.0024380662944167852
Очень хорошие наушники,5,2025-06-13,positive,0.9952898025512695,0.001424177666194737
,3,2025-06-13,neutral,0.01538639236241579,0.25866207480430603
Хорошее качество,5,2025-06-13,positive,0.9869065284729004,0.002046572044491768
"Звук хороший, подключение быстрое",5,2025-06-13,positive,0.994050920009613,0.0011105254525318742
"Рекомендую этот товар! 💞. Мне очень понравились эти наушники, качественный звук, отличное шумаподавление, стильный дизайн. Покупкой очень довольна.",5,2025-06-13,positive,0.9964246153831482,0.002238133456557989
Качествт,5,2025-06-13,positive,0.8897120952606201,0.004030423238873482
Наушники уже в первый же день лагают звук вообще не чистый просто громкие и все за свое цену это полный отстой,1,2025-06-13,negative,0.0005614476976916194,0.9891318678855896
"Я просто хочу два рабочих наушника,я что много хочу?. Это прикол какой то,уже 2 наушники заказываю,то левый тихо работает,теперь правый. Правый наушник работает тихо",2,2025-06-13,negative,0.0020722795743495226,0.9078447222709656
"Все отлично, сразу подключились, звук отличный, лоствка быстрая.. Упаковка",5,2025-06-13,positive,0.9971466660499573,0.0014079827815294266
Наушники настроили быстро так как это вторые наушники купленные у этого продавца я была в них уверенна.Спасибо,5,2025-06-13,positive,0.9914796352386475,0.0013924796367064118
"Отличные. Упакованы хорошо, полная комплектация, звук хороший. —-",5,2025-06-13,positive,0.9967666864395142,0.0013739364221692085
,1,2025-06-13,neutral,0.01538639236241579,0.25866207480430603
"Удобные, шумоподавляющие, аккуратные. К футляру шёл чехол👍",5,2025-06-13,positive,0.9957836866378784,0.0015220456989482045
"Отличные наушники по низкой цене,качественный звук",5,2025-06-12,positive,0.9949418902397156,0.0016871568514034152
"Супер наушники!!! Довольна покупкой!
Спасибо за подарочек)))",5,2025-06-12,positive,0.9964724779129028,0.0021027119364589453
"Я хотел поменять насадку на наушнике хотел вытащить, потянул и сломался, эта насадка вообще никак не могла как будто сняться",1,2025-06-12,negative,0.0026804881636053324,0.6277232766151428
"Первое, это то что они компактные! Второе, этот звук, ваще кайф, покупайте не пожалеете, копия просто себя превзошла!!!",5,2025-06-12,neutral,0.009212899021804333,0.47283273935317993
"Звук хороший, достаточно быстрый, прдключились быстро",5,2025-06-12,positive,0.996440589427948,0.001151593984104693
"Берите, не пожалеете🫶. Отличные наушники, звук четкий и громкий👍",5,2025-06-12,positive,0.9934149980545044,0.0032555570360273123
"Пишу спустя месяц ,наушники отличные все четко без каких либо нареканий , продавца рекомендую однозначно !!!! Заказал у этого же продавца другую версию наушников для малого !! Все супер! Малой счастлив !!! И хотелось бы отметить тех поддержку продавца , отвечают очень быстро !!! Очень редко такое встречается !!! Благодарю !!!",5,2025-06-12,positive,0.9959912896156311,0.002284605521708727
"Не оаботают режимы,звук норм",1,2025-06-12,neutral,0.061011578887701035,0.03610760346055031
"Не работают режимы ,звук норм",1,2025-06-12,neutral,0.02769562602043152,0.1165560781955719
Лучше норм работет,5,2025-06-12,positive,0.8169097900390625,0.006193326786160469
"Сопряжение удалось установить сразу, наушники громкие, никаких проблем не возникло! В подарок пришёл чёрный чехол, в целом, мне всё понравилось!. После проверки минусов не было выявлено)",5,2025-06-12,positive,0.9892597198486328,0.0008182489546015859
"Подключаются и играют хорошо, интерфецс многофункционален, удобен. Микрофон звучит очень плохо.
3 звезды только за микрофон, а в остальном наушники достаточно хорошие, пользуюсь один день. Так же чехол в подарок подошел прекрасно.",3,2025-06-12,neutral,0.08458146452903748,0.009580493904650211
Всё четка работает. Отлично работает,5,2025-06-12,positive,0.9961510896682739,0.0016584285767748952
"Наушники бомба, звук четкий, слеланно качественно.. Стильно, качественно, красиво. Минусов нет.",5,2025-06-12,positive,0.9970166683197021,0.0007896770257502794
Качество звука,5,2025-06-12,neutral,0.2158341109752655,0.04195106029510498
"Ужасные наушники. Пришли сломанные, один наушник не работал",1,2025-06-12,negative,0.0006495944689959288,0.9857117533683777
"звук как будто в банке, даже стерео не помогает, им от силы рублей 500 можно дать, и то ради чехла, лучше перплатить и купить норм, а не этот кал. И это отзыв не от конкурентов.. чехол. всё",3,2025-06-12,negative,0.0017337448662146926,0.741165041923523
"Очень клёвые ,хороший звук подходят для андройд",5,2025-06-12,positive,0.9965219497680664,0.001691652461886406
Хорошие наушники.. Хорошие. Очень похожи на оригинальные.. Всё хорошо,5,2025-06-12,positive,0.996871292591095,0.0013675375375896692
"Наушники хорошие . Советую к покупке. Быстрое подключение к устройству.
Хорошой звук , микрофон хороший. Вообщем советую всем🔥",5,2025-06-12,positive,0.9956681728363037,0.0010822752956300974
Шикарный звук,5,2025-06-12,positive,0.9966751337051392,0.00151825079228729
все понравилось. качество. пока нет,5,2025-06-12,positive,0.9795809388160706,0.003015237394720316
"Наушники просто супер, передача звука😻
Зарядку держат хорошо. Качество звука",5,2025-06-12,positive,0.9971935153007507,0.0013432723935693502
"Очень понравились, слушаю уже третий час😅. Акустика",5,2025-06-11,positive,0.9971513152122498,0.0014081498375162482
"Наушники отличные , звук качественный , для совей цены наушники просто бомба , всем советую не пожалеете, всегда буду теперь брать с этого магазина😍🤩",5,2025-06-11,positive,0.9970979690551758,0.0016867413651198149
наушники топ,5,2025-06-11,positive,0.9560494422912598,0.003545454703271389
Советаю классные. Работают отлично,5,2025-06-11,positive,0.9959946870803833,0.001990061951801181
"Заряд держат долго, покупкой довльна",5,2025-06-11,neutral,0.12849581241607666,0.02188781276345253
"хочу отметить обратную связь продавца, столкнулась с небольшой проблемой, продавец в этот же день ответил, помог с решением проблемы, за что огромное спасибо, мы нашли общий язык, вообщем хорошие наушники 🫶🏻",5,2025-06-11,positive,0.9923519492149353,0.002029097406193614
"Отличное звучание! Порадовал силиконовый чехол, очень удобно.",5,2025-06-11,positive,0.9971359968185425,0.0015963420737534761
"Работают хорошо, недостатков не заметила",5,2025-06-11,positive,0.96979159116745,0.0017711876425892115
"Все чётко. Все красиво, копия оригинала, не отличить. Пока минусов не нашел",5,2025-06-11,positive,0.9958298802375793,0.0011097895912826061
"Наушники отлично показали себя в деле , всем советую , хороший варинат за данную сумму , всем советую👍🏻",5,2025-06-11,positive,0.9967412352561951,0.0014694040874019265
"Пользуюсь больше недели, всё прекрасно, очень нравятся",5,2025-06-11,positive,0.9970642924308777,0.001453907461836934
Советую. Наушники шикарны❤️‍🔥❤️‍🔥❤️‍🔥,5,2025-06-11,positive,0.9926707744598389,0.0015174332074820995
Хорошие наушники,5,2025-06-11,positive,0.9946803450584412,0.001436683814972639
"Быстро подключились, не выпадают
В подарок положили чехол. Качество, звук",5,2025-06-11,positive,0.8573399186134338,0.016557982191443443
"Качество великолепное , звук , приятно удивлена",5,2025-06-11,positive,0.9969967603683472,0.0014271875843405724
Советую данную компанию. Хорошая поддержка. Быстро помогают в случае брака или неисправности.,5,2025-06-11,positive,0.993505597114563,0.002414541784673929
"Это уже вторая пара. Брала мужу, теперь себе. Хороший звук. Определяются как AirPods по имени телефона. Все ок. И зарял хорошо держат.. Классные!",5,2025-06-11,positive,0.9959294199943542,0.0011474762577563524
Очень достойное качество звука. От оригинала не отличишь,5,2025-06-11,positive,0.9959831237792969,0.001664435607381165
спасибо❤️. 🫶🏻. все норм,4,2025-06-11,positive,0.9950227737426758,0.0021430831402540207
"Супер наушникм, звук отличный, пластик качественный, за свою цену вообще 10 из 10",5,2025-06-11,positive,0.9962400197982788,0.001242725527845323
